Umur (bulan),Jenis Kelamin,Tinggi Badan (cm)
0.8,perempuan,0.8340712295545348
0.016666666666666666,laki-laki,0.19955777643944328
0.9,perempuan,0.6942819229463689
0.8166666666666667,perempuan,0.8954421446508026
0.8833333333333333,perempuan,0.8795311666628814
0.8666666666666667,laki-laki,0.815887254711196
0.016666666666666666,laki-laki,0.054447356553334436
0.8333333333333334,laki-laki,0.7715638160305583
0.6333333333333333,laki-laki,0.6079080424405104
0.0,perempuan,0.031106960488725743
0.9333333333333333,perempuan,0.9227181069158107
0.8666666666666667,perempuan,0.86362018867496
0.8833333333333333,perempuan,0.9045341320724719
0.48333333333333334,laki-laki,0.6590504716874003
0.18333333333333332,perempuan,0.4874392091033919
0.48333333333333334,laki-laki,0.5442641304888252
0.55,laki-laki,0.5863145723140456
0.48333333333333334,laki-laki,0.697691418229495
0.35,perempuan,0.4067478207360766
0.5833333333333334,laki-laki,0.5067596823744391
0.31666666666666665,laki-laki,0.5431276320611165
0.16666666666666666,laki-laki,0.456753751555258
0.8,perempuan,0.7999762767232749
0.9166666666666666,perempuan,0.8477092106870386
0.65,laki-laki,0.5135786729406913
0.0,perempuan,0.03892212379397225
0.43333333333333335,laki-laki,0.6317745094223922
0.8166666666666667,laki-laki,0.5840415754586284
0.0,laki-laki,0.13706360432257148
0.6333333333333333,perempuan,0.6908724276632429
0.03333333333333333,perempuan,0.32126351636370376
0.4,laki-laki,0.6056350455850931
0.8,perempuan,0.735195866343881
0.7166666666666667,perempuan,0.5124421745129825
0.016666666666666666,laki-laki,0.05979063331710344
0.9,perempuan,0.663596465398235
0.5833333333333334,laki-laki,0.6374570015609357
0.8666666666666667,laki-laki,0.7647448254643062
0.6833333333333333,perempuan,0.6238190204284318
0.8,laki-laki,0.7965667814401488
0.0,laki-laki,0.1805290076909164
0.3333333333333333,perempuan,0.4635727421215099
0.9833333333333333,laki-laki,0.8295252358437001
0.18333333333333332,laki-laki,0.4874392091033919
0.11666666666666667,perempuan,0.17944813519434355
0.31666666666666665,perempuan,0.5192611650792346
0.9166666666666666,laki-laki,0.6329110078501011
0.7666666666666666,laki-laki,0.5442641304888252
0.48333333333333334,perempuan,0.5056231839467306
0.85,laki-laki,0.6624599669705263
0.8666666666666667,perempuan,0.6954184213740776
0.0,perempuan,0.18328856942503913
0.7833333333333333,perempuan,0.8147507562834876
0.18333333333333332,laki-laki,0.4931217012419352
0.9833333333333333,perempuan,0.945448075469984
0.25,perempuan,0.347649902495226
0.48333333333333334,laki-laki,0.5124421745129825
0.23333333333333334,laki-laki,0.39083684274815544
0.06666666666666667,perempuan,0.2135430880256035
0.5666666666666667,perempuan,0.7522433427595109
0.75,laki-laki,0.626092017283849
0.5833333333333334,perempuan,0.46698223740463585
0.06666666666666667,perempuan,0.2783234984049975
0.26666666666666666,laki-laki,0.5113056760852739
0.4166666666666667,perempuan,0.5124421745129825
0.06666666666666667,perempuan,0.2771869999772889
0.8333333333333334,laki-laki,0.7045104087957469
0.7833333333333333,laki-laki,0.731786371060755
0.0,perempuan,0.21987932961508638
0.43333333333333335,perempuan,0.6204095251453056
0.5,perempuan,0.7238308820667944
0.3333333333333333,perempuan,0.5715400927538331
0.85,perempuan,0.8647566871026687
0.016666666666666666,perempuan,0.28780651856587214
0.03333333333333333,perempuan,0.241878361299683
0.3333333333333333,perempuan,0.6090445408682189
0.08333333333333333,laki-laki,0.18740362418830425
0.7333333333333333,perempuan,0.8306617342714088
0.8,perempuan,0.5999525534465496
0.65,laki-laki,0.48289321539255725
0.6333333333333333,perempuan,0.5033501870913132
0.13333333333333333,perempuan,0.4078843191637854
0.75,laki-laki,0.8408902201207867
0.26666666666666666,laki-laki,0.5806320801755024
0.35,perempuan,0.4192493034408721
0.016666666666666666,perempuan,0.18204269837135756
0.5666666666666667,perempuan,0.5624481053321638
0.8,laki-laki,0.7499703459040935
0.5166666666666666,perempuan,0.731786371060755
0.75,laki-laki,0.6215460235730145
0.16666666666666666,perempuan,0.41356681130232875
0.5666666666666667,perempuan,0.5260801556454865
0.9333333333333333,laki-laki,0.815887254711196
0.6666666666666666,laki-laki,0.6954184213740776
0.5,perempuan,0.6806439418138651
0.6666666666666666,perempuan,0.815887254711196
0.0,laki-laki,0.02578934602618782
0.31666666666666665,perempuan,0.3931098396035726
0.1,perempuan,0.45107125941671466
0.5166666666666666,laki-laki,0.5863145723140456
0.4,laki-laki,0.5454006289165337
0.16666666666666666,perempuan,0.33514841979043075
0.3333333333333333,perempuan,0.49880419338047854
0.4666666666666667,laki-laki,0.4340237830010847
0.35,laki-laki,0.42152230029628923
0.2833333333333333,perempuan,0.5499466226273685
0.48333333333333334,perempuan,0.6908724276632429
0.03333333333333333,perempuan,0.20542288355218408
0.48333333333333334,laki-laki,0.5829050770309198
0.7166666666666667,laki-laki,0.5851780738863371
0.55,laki-laki,0.7658813238920149
0.3333333333333333,laki-laki,0.456753751555258
0.1,laki-laki,0.40447482388065925
0.5666666666666667,laki-laki,0.45902674841067537
0.65,perempuan,0.7113293993619988
0.7833333333333333,laki-laki,0.6329110078501011
0.8,perempuan,0.8602106933918342
1.0,perempuan,0.7920207877293143
0.45,laki-laki,0.41470330973003733
0.25,laki-laki,0.42038580186858066
0.65,perempuan,0.5533561179104945
0.7666666666666666,laki-laki,0.6999644150849121
0.23333333333333334,laki-laki,0.3260564323687615
0.016666666666666666,laki-laki,0.3244295443148394
0.2833333333333333,laki-laki,0.3840178521819033
0.13333333333333333,perempuan,0.4340237830010847
0.3833333333333333,perempuan,0.4010653285975333
0.7333333333333333,perempuan,0.5726765911815418
0.75,laki-laki,0.7192848883559596
0.7333333333333333,perempuan,0.7795193050245187
0.4166666666666667,perempuan,0.6215460235730145
0.6333333333333333,laki-laki,0.6988279166572037
0.95,perempuan,0.7658813238920149
0.55,laki-laki,0.684053437096991
0.36666666666666664,laki-laki,0.49084870438651795
0.3833333333333333,laki-laki,0.5192611650792346
0.0,laki-laki,0.03503633801611805
0.9666666666666667,laki-laki,0.9749970345904092
0.45,perempuan,0.4022018270252421
0.9333333333333333,perempuan,0.6670059606813611
0.36666666666666664,perempuan,0.36583387733856476
0.5833333333333334,laki-laki,0.7749733113136842
0.36666666666666664,perempuan,0.48971220595880915
0.5333333333333333,laki-laki,0.5999525534465496
0.016666666666666666,perempuan,0.19464463698865897
0.5333333333333333,laki-laki,0.6113175377236363
0.13333333333333333,laki-laki,0.47607422482630535
0.016666666666666666,perempuan,0.1516497457619037
0.016666666666666666,laki-laki,0.32044395905888146
0.05,perempuan,0.3090089559531315
0.6166666666666667,perempuan,0.5579021116213291
0.7166666666666667,laki-laki,0.8477092106870386
0.03333333333333333,perempuan,0.16258460514577977
0.9333333333333333,laki-laki,0.7045104087957469
0.4166666666666667,laki-laki,0.6454124905548962
0.5,laki-laki,0.5579021116213291
0.016666666666666666,laki-laki,0.11302292012181825
0.45,laki-laki,0.5806320801755024
0.03333333333333333,perempuan,0.2302085621964033
0.016666666666666666,laki-laki,0.09282483809010578
0.6833333333333333,perempuan,0.7465608506209677
0.18333333333333332,laki-laki,0.5135786729406913
0.7833333333333333,perempuan,0.7124658977897077
0.3333333333333333,perempuan,0.5988160550188412
0.4166666666666667,laki-laki,0.4181128050131633
0.8,perempuan,0.8670296839580861
0.8833333333333333,perempuan,0.7181483899282509
0.55,laki-laki,0.568130597470707
0.36666666666666664,laki-laki,0.470391732687762
0.8666666666666667,perempuan,0.684053437096991
0.5666666666666667,perempuan,0.6374570015609357
0.7666666666666666,perempuan,0.7420148569101329
0.5333333333333333,perempuan,0.5340356446394472
0.9833333333333333,laki-laki,0.6465489889826052
0.1,laki-laki,0.2135430880256035
0.2,perempuan,0.34196741035668266
0.1,laki-laki,0.44311577042275396
0.8333333333333334,laki-laki,0.6272285157115577
0.75,laki-laki,0.7295133742053376
0.95,laki-laki,0.7420148569101329
0.016666666666666666,perempuan,0.10823999491508463
0.9166666666666666,perempuan,0.7511068443318022
0.16666666666666666,perempuan,0.45107125941671466
0.03333333333333333,perempuan,0.05692490122813321
0.7,laki-laki,0.8420267185484954
0.25,laki-laki,0.4556172531275492
0.2833333333333333,laki-laki,0.36128788362773
0.8166666666666667,laki-laki,0.5704035943261244
0.9166666666666666,laki-laki,0.935219589620606
0.9333333333333333,laki-laki,0.8522552043978734
0.03333333333333333,perempuan,0.22772559719414687
0.43333333333333335,perempuan,0.6863264339524083
0.016666666666666666,perempuan,0.33484710403705853
0.4166666666666667,perempuan,0.5215341619346519
0.2833333333333333,laki-laki,0.5613116069044551
0.31666666666666665,laki-laki,0.5533561179104945
0.11666666666666667,laki-laki,0.28173299368812343
0.8833333333333333,laki-laki,0.5726765911815418
0.95,perempuan,0.7704273176028494
0.21666666666666667,perempuan,0.42834129086254136
0.75,laki-laki,0.8374807248376609
0.65,perempuan,0.6170000298621797
0.6666666666666666,laki-laki,0.697691418229495
0.26666666666666666,laki-laki,0.38174485532648594
0.48333333333333334,perempuan,0.46698223740463585
0.75,laki-laki,0.5567656131936204
0.2833333333333333,laki-laki,0.6090445408682189
0.05,perempuan,0.3487864009229348
0.3833333333333333,laki-laki,0.6204095251453056
0.016666666666666666,laki-laki,0.19958088092464443
0.9,laki-laki,0.7874747940184795
0.016666666666666666,perempuan,0.17198770605906943
0.9,perempuan,0.6454124905548962
0.9833333333333333,laki-laki,0.6897359292355344
0.7,perempuan,0.7158753930728335
0.016666666666666666,laki-laki,0.0418612182264409
1.0,perempuan,0.731786371060755
0.9166666666666666,perempuan,0.5942700613080064
0.31666666666666665,laki-laki,0.5340356446394472
0.25,perempuan,0.5522196194827856
0.9666666666666667,laki-laki,0.8408902201207867
0.3333333333333333,laki-laki,0.5022136886636046
0.7,laki-laki,0.7999762767232749
0.8333333333333334,laki-laki,0.7579258348980543
0.03333333333333333,laki-laki,0.38347324010319406
0.85,perempuan,0.8374807248376609
0.6166666666666667,perempuan,0.5715400927538331
0.8333333333333334,laki-laki,0.815887254711196
0.016666666666666666,perempuan,0.29577901457515077
0.5666666666666667,perempuan,0.5976795565911323
0.85,laki-laki,0.5647211021875812
0.016666666666666666,perempuan,0.12272254945242833
0.7666666666666666,laki-laki,0.5192611650792346
0.016666666666666666,perempuan,0.19048573409646785
0.18333333333333332,laki-laki,0.4181128050131633
0.5166666666666666,perempuan,0.5647211021875812
0.0,perempuan,0.16855079807579276
0.9333333333333333,perempuan,0.9443115770422753
0.26666666666666666,perempuan,0.4078843191637854
0.35,perempuan,0.6613234685428176
0.43333333333333335,perempuan,0.5590386100490378
0.15,perempuan,0.3840178521819033
0.03333333333333333,laki-laki,0.3153313608276944
0.16666666666666666,laki-laki,0.2601395235616588
0.85,laki-laki,0.8317982326991175
0.7833333333333333,perempuan,0.5340356446394472
1.0,laki-laki,0.9545400628916533
0.016666666666666666,laki-laki,0.23124712804513703
0.9833333333333333,laki-laki,0.8181602515666134
0.2833333333333333,perempuan,0.3317389245073048
0.25,perempuan,0.27264100626645416
0.2,laki-laki,0.5260801556454865
0.15,perempuan,0.2226350754472729
0.03333333333333333,perempuan,0.13225700041077493
0.06666666666666667,laki-laki,0.16467365563413094
0.6166666666666667,perempuan,0.7340593679161721
0.4166666666666667,perempuan,0.5078961808021479
0.8833333333333333,perempuan,0.6545044779765655
0.6166666666666667,perempuan,0.5113056760852739
0.5666666666666667,perempuan,0.6113175377236363
0.5666666666666667,perempuan,0.5840415754586284
0.3833333333333333,perempuan,0.5101691776575652
0.3,laki-laki,0.5499466226273685
0.016666666666666666,perempuan,0.15170468193504283
0.85,perempuan,0.5897240675971719
0.7166666666666667,laki-laki,0.687462932380117
0.5166666666666666,laki-laki,0.5897240675971719
0.3333333333333333,perempuan,0.615863531434471
0.016666666666666666,perempuan,0.14058163895087195
0.5666666666666667,laki-laki,0.7613353301811802
0.03333333333333333,perempuan,0.07211281116045543
0.8166666666666667,laki-laki,0.9090801257833067
0.7166666666666667,laki-laki,0.5704035943261244
0.3,laki-laki,0.42265879872399803
0.6666666666666666,perempuan,0.6726884528199043
0.9833333333333333,perempuan,0.8238427437051569
0.8333333333333334,laki-laki,0.7306498726330463
0.4,perempuan,0.49198520281422653
0.06666666666666667,laki-laki,0.31810094337480077
0.7833333333333333,perempuan,0.6670059606813611
0.0,laki-laki,0.1773232204874574
0.8833333333333333,perempuan,0.9238546053435194
0.48333333333333334,laki-laki,0.7090564025065816
0.11666666666666667,laki-laki,0.3396944135012655
0.8,perempuan,0.7795193050245187
0.13333333333333333,perempuan,0.30332646381458817
0.9,perempuan,0.8420267185484954
0.2,laki-laki,0.37378936633252546
0.6,perempuan,0.7374688631992984
0.5833333333333334,perempuan,0.4942581996696439
0.6666666666666666,perempuan,0.5351721430671558
0.55,perempuan,0.5454006289165337
0.95,laki-laki,0.7181483899282509
0.75,laki-laki,0.6942819229463689
0.6166666666666667,laki-laki,0.5431276320611165
0.95,perempuan,0.935219589620606
0.9833333333333333,laki-laki,0.6431394936994789
0.9333333333333333,perempuan,0.588587569169463
0.1,laki-laki,0.4487982625612973
0.0,laki-laki,0.14516252935940166
0.2833333333333333,perempuan,0.4931217012419352
0.6,perempuan,0.591997064452589
0.43333333333333335,laki-laki,0.5226706603623605
0.75,perempuan,0.8533917028255821
0.5,laki-laki,0.7533798411872196
0.9833333333333333,laki-laki,0.7147388946451251
0.85,perempuan,0.591997064452589
0.75,laki-laki,0.6556409764042744
0.15,perempuan,0.4612997452660925
0.85,laki-laki,0.7533798411872196
0.4666666666666667,laki-laki,0.47493772639859655
0.4,perempuan,0.5476736257719511
0.03333333333333333,laki-laki,0.3938772277728989
0.8666666666666667,perempuan,0.9284005990543539
0.21666666666666667,perempuan,0.2987804701037534
0.85,perempuan,0.9124896210664327
0.2833333333333333,perempuan,0.4965311965250613
0.4,perempuan,0.5363086414948646
0.13333333333333333,laki-laki,0.3010534669591708
0.0,perempuan,0.053553796939444176
0.9333333333333333,laki-laki,0.945448075469984
0.8833333333333333,perempuan,0.9090801257833067
0.95,laki-laki,0.5794955817477937
0.6333333333333333,laki-laki,0.5215341619346519
0.0,perempuan,0.135411915598186
0.9333333333333333,laki-laki,0.870439179241212
0.7,laki-laki,0.6851899355246996
0.21666666666666667,perempuan,0.4544807546998406
0.05,laki-laki,0.28173299368812343
0.7833333333333333,laki-laki,0.6420029952717704
0.4666666666666667,perempuan,0.5113056760852739
0.55,laki-laki,0.44538876727817134
0.16666666666666666,laki-laki,0.473801227970888
0.8833333333333333,laki-laki,0.6249555188561403
0.5333333333333333,perempuan,0.46811873583234465
0.6666666666666666,laki-laki,0.6897359292355344
0.6333333333333333,perempuan,0.7624718286088888
0.45,perempuan,0.5442641304888252
0.35,laki-laki,0.46698223740463585
0.9833333333333333,perempuan,0.8113412610003615
0.7166666666666667,perempuan,0.8011127751509836
0.9666666666666667,perempuan,0.602225550301967
0.95,laki-laki,0.7533798411872196
0.05,laki-laki,0.3635608804831474
0.36666666666666664,laki-laki,0.6408664968440617
0.9833333333333333,laki-laki,0.9249911037712281
0.06666666666666667,laki-laki,0.25786652670624155
0.7,perempuan,0.8033857720064009
0.11666666666666667,perempuan,0.18740362418830425
0.18333333333333332,laki-laki,0.27491400312187153
0.3333333333333333,perempuan,0.5419911336334079
0.06666666666666667,laki-laki,0.2930979779652101
0.4,perempuan,0.46016324683838394
0.5333333333333333,perempuan,0.7272403773499202
0.9166666666666666,perempuan,0.817023753138905
0.03333333333333333,laki-laki,0.3604599329964374
0.03333333333333333,laki-laki,0.05859376765113122
0.6333333333333333,perempuan,0.5613116069044551
0.3,laki-laki,0.5385816383502818
0.48333333333333334,perempuan,0.5078961808021479
0.03333333333333333,laki-laki,0.26098401954775863
0.5666666666666667,perempuan,0.5192611650792346
0.3333333333333333,laki-laki,0.4612997452660925
0.9833333333333333,laki-laki,0.6999644150849121
0.0,laki-laki,0.11147321773025587
0.16666666666666666,perempuan,0.40447482388065925
0.45,perempuan,0.6692789575367785
0.7,perempuan,0.591997064452589
0.2833333333333333,perempuan,0.43061428771795873
0.9333333333333333,laki-laki,0.6715519543921956
0.0,perempuan,0.09750559688897031
0.13333333333333333,perempuan,0.30559946067000554
0.03333333333333333,laki-laki,0.25427724094344495
0.23333333333333334,perempuan,0.37833536004336
0.85,perempuan,0.6067715440128018
0.8,laki-laki,0.7772463081691016
0.5166666666666666,laki-laki,0.7567893364703454
0.05,perempuan,0.17376564305580022
0.45,perempuan,0.6988279166572037
0.2,laki-laki,0.49084870438651795
0.36666666666666664,laki-laki,0.4169763065854547
0.016666666666666666,laki-laki,0.2501073048440796
0.26666666666666666,laki-laki,0.330602426079596
0.6166666666666667,perempuan,0.5306261493563212
0.0,perempuan,0.18667535360305498
0.5333333333333333,perempuan,0.5488101241996598
0.0,perempuan,0.09483096314672912
0.0,laki-laki,0.17518096169531572
0.23333333333333334,laki-laki,0.3487864009229348
0.35,laki-laki,0.615863531434471
0.7166666666666667,perempuan,0.7795193050245187
0.6833333333333333,perempuan,0.731786371060755
0.0,laki-laki,0.09147040224954606
0.36666666666666664,perempuan,0.5476736257719511
